Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
United States,USA,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,0.1,,0.1,,0.9,,1.1,,0.4,,0,,0.5,,0,,0.1,,0,,
United States,USA,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,8.3,,7.6,,9.4,,8,,7.4,,9,,6.4,,8.2,,9.4,,9.4,,
United States,USA,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9,0.9,1,1,0.8,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6
United States,USA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,,,,,,,,,,,,,,,86,97,97,98,98,97,97,82,98,94,90,87,83,84,89,88,91,91,92,92,91,91,91,93,93,92,92,92,92,90,92,92,91,92,92,92,92,92,92,90,
United States,USA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.41144911,96.41144911,96.41144911,96.41144911,96.41144911,96.41144911,96.41144911,96.41144911,96.41144911,96.41144911,96.50727218,96.60312747,96.69901497,96.79493469,96.89088663,96.98687079,97.08288716,97.17893575,97.27501656,97.37112958,97.46727482
United States,USA,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,4.4,4.3,4.3,4.2,4.1,3.9,3.8,3.6,3.5,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3,2.9,2.7,2.5,2.4,2.3,2.3,2.3,2.4,2.5,2.6,2.6,2.6,
United States,USA,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.1,6,5.9,5.9,5.9,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.9,5.9,6,6.1,
United States,USA,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,38.70375824,40.38587952,42.51815033,43.79808044,46.6497612,50.02408981,50.74240112,52.80266953,53.38319016,55.58403015,58.6955986,60.57873154,61.08142853,62.32690811,62.77381897,64.60201263,68.17134857,71.97213745,75.66673279,80.03865051,82.31931305,,89.48474121,89.08480072,89.60843658,89.47949982,,81.75553131,82.83309937,,,,,,95.19016266,,,,,,,,103.1126099,102.5993881,102.7473297,102.2938004,102.0113297,102.3540421,102.4253311,
United States,USA,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.43563,,,,
United States,USA,"Secondary education, pupils",SE.SEC.ENRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24229776,24417186,24707908,24787964,24871356,25014234,
United States,USA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847800016,,,,,,,,2.665260077,,1.698950052,0.291880012,,0.515320003,0.98131001,
United States,USA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1743,,,,,102.98046,101.76131,101.27373,101.04554,102.13492,102.81369,,,,,
United States,USA,Primary school starting age (years),SE.PRM.AGES,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
United States,USA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Coverage of social safety net programs in 3rd quintile (% of population),per_sa_allsa.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,21.55952233,21.47821608,22.10881003,23.78586422,22.68342261,20.91525689,21.46457907,22.20819607,23.42848419,23.51993447,22.19705478,23.35467492,21.78403003,19.79258335,21.90635903,20.36110338,18.95654912,19.61686558,20.63144832,19.74650718,18.75604547,18.81001518,17.68152195,17.04342268,17.85203059,18.74779787,19.6380793,20.83214638,21.37768691,20.90460178,20.79560241,19.60718218,18.34858366,17.34666343,17.67469193,18.09763834,19.20423905,17.35732448,14.85223379,13.67442839,15.05887847,16.22893896,18.62188449,19.01003675,20.29422479,20.40806371,19.21690294,19.8928268,19.65224786,19.35179638,19.1766252
United States,USA,GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.90229E+12,6.09675E+12,6.43547E+12,6.73377E+12,7.17025E+12,7.57469E+12,8.04591E+12,8.58927E+12,9.13546E+12,9.68935E+12,1.03839E+13,1.07437E+13,1.10543E+13,1.15303E+13,1.2314E+13,1.31697E+13,1.4073E+13,1.45432E+13,1.46846E+13,1.43987E+13,1.51267E+13,1.58322E+13,1.66707E+13,1.71759E+13,1.80575E+13,1.87043E+13,1.90452E+13,1.98303E+13,2.08373E+13,2.169E+13,
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,3007.123445,3066.562869,3243.843078,3374.515171,3573.941185,3827.52711,4146.316646,4336.426587,4695.92339,5032.144743,5234.296666,5609.3826,6094.01799,6726.358956,7225.69136,7801.456664,8592.253537,9452.576519,10564.94822,11674.18187,12574.79151,13976.10539,14433.78773,15543.89372,17121.22548,18236.82773,19071.22719,20038.9411,21417.01193,22857.15443,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34513.5615,36334.90878,37133.24281,38023.16111,39496.48588,41712.80107,44114.74778,46298.73144,47975.9677,48382.55845,47099.98047,48466.6576,49882.55813,51602.93105,53106.53677,55049.98833,56863.3715,58021.4005,60109.65573,63064.41841,65279.52903,63543.57779
United States,USA,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,,,,,,,,,,,-3285918000,-3394134000,-3572630000,-3774329000,-3753928000,-3746215000,-3948066000,-4130631000,-4359274000,-4497295000,-4485748000,-4599584000,-4516659000,-4723698000,-5065535000,-5276751000,-5459465000,-5648322000,-5884256000,-6100364000,-6215414000,-6208685000,-6427383000,-6604251000,-6870322000,-7054736000,-7320880000,-15199288000,-15878846000,-21837318000,-16087432000,-10196537000,-4021179000,5043386000,-2555087000,1876851000,13187932000,-8104386000,-50419825000,-38801484000,-62940039000,-63762126000,-70377268000,-71638807000,-32168655000,32277569000,40831659000,56036838000,72404390000,49095199000,31134973000
United States,USA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,,,,,,,,,,,4.6305E+12,4.75451E+12,5.01385E+12,5.29515E+12,5.06979E+12,5.04888E+12,5.29989E+12,5.51777E+12,5.79993E+12,5.76215E+12,5.62855E+12,5.86307E+12,5.94456E+12,6.11612E+12,6.61695E+12,6.88911E+12,7.12392E+12,7.3905E+12,7.83272E+12,7.99513E+12,8.09412E+12,8.12393E+12,8.40035E+12,8.5904E+12,8.96892E+12,9.29626E+12,9.69971E+12,1.02321E+13,1.08361E+13,1.12849E+13,1.17265E+13,1.18908E+13,1.20792E+13,1.23226E+13,1.27731E+13,1.31573E+13,1.36265E+13,1.36573E+13,1.32585E+13,1.31144E+13,1.36771E+13,1.39829E+13,1.45283E+13,1.47215E+13,1.52345E+13,1.57866E+13,1.59291E+13,1.62638E+13,1.66704E+13,1.7068E+13,
United States,USA,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,,,,,,,,,,,1.065451456,1.064281253,1.080293111,1.088831234,1.078361746,1.064467978,1.083213878,1.085627961,1.086026403,1.08340529,1.068654963,1.021341414,0.999898437,0.999173862,0.977882635,0.968771798,0.964946871,0.986237823,1.000909431,1.011292029,0.990476722,1.01307966,1.022181733,1.047360628,1.040628705,1.03613018,1.039245484,1.035051679,1.012314593,1.009015848,1.018018888,1.010457096,1.028342774,1.033055272,1.030081628,1.021439097,0.990884987,1.022973851,1.024152096,1.008928865,1.018344057,0.992016265,0.946763607,0.972699,0.973789197,0.952972735,0.944134302,0.939601709,0.936681409,0.931082908,
United States,USA,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,,,,10.40405095,10.58296401,10.39932708,10.41775143,10.39880588,10.41446767,10.29789758,10.36648515,10.37762952,9.430806735,9.218734528,10.07366646,10.39090682,10.23189146,9.854972968,9.529048623,9.590660559,9.670087024,9.742268041,9.610048196,10.05071409,9.870487457,9.800891173,9.944045383,10.59522272,11.22155564,11.36126538,11.74259328,12.00821518,11.78968598,11.74005537,11.58482576,11.76088693,11.76088693,12.42042451,12.29700888,11.76501637,11.83759625,12.2514777,13.28948997,13.63054499,14.46646851,14.93719645,15.24328431,15.50456317,15.65609466,16.45782385,16.2936893,16.42545038,15.85505218,15.75409548,15.93083346,15.99208372,16.61822759,16.43860242,16.43860242,,
United States,USA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33691171,1.213996911,1.151182522,1.150456365,1.129325505,0.970430947,1.11525742,1.25866008,1.142255277,1.000677774,1.066822141,1.065783136,0.968572536,1.042481339,1.216487537,1.158828949,1.333513679,1.185571018,1.043866452,0.94398888,0.949806072,0.920560058,0.916865221,
United States,USA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,55760000000,62342000000,74216000000,91159000000,1.27465E+11,1.2273E+11,1.51146E+11,1.82443E+11,2.1225E+11,2.52674E+11,2.93828E+11,3.17758E+11,3.03184E+11,3.28638E+11,4.05107E+11,4.17229E+11,4.52867E+11,5.08713E+11,5.53993E+11,5.91031E+11,6.29727E+11,6.23544E+11,6.67791E+11,7.19973E+11,8.13424E+11,9.02572E+11,9.63966E+11,1.05577E+12,1.11569E+12,1.25246E+12,1.47718E+12,1.40356E+12,1.43772E+12,1.55712E+12,1.8105E+12,2.04148E+12,2.25662E+12,2.39523E+12,2.57615E+12,2.00193E+12,2.38956E+12,2.69548E+12,2.76932E+12,2.76638E+12,2.88745E+12,2.79485E+12,2.73836E+12,2.92369E+12,3.1297E+12,3.11599E+12,2.7746E+12
United States,USA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,2.79724E+11,3.16688E+11,3.36702E+11,3.47912E+11,3.95754E+11,4.67452E+11,5.58153E+11,6.41769E+11,6.72378E+11,7.4876E+11,7.52891E+11,8.14433E+11,9.47866E+11,1.0277E+12,1.08066E+12,1.11966E+12,1.17688E+12,1.24244E+12,1.26927E+12,1.23883E+12,1.2928E+12,1.3779E+12,1.48687E+12,1.594E+12,1.72121E+12,1.85128E+12,2.01695E+12,2.19472E+12,2.37271E+12,2.38501E+12,2.35412E+12,2.47718E+12,2.70339E+12,2.99049E+12,3.18286E+12,3.23108E+12,3.13645E+12,2.72334E+12,2.75606E+12,2.92292E+12,3.17157E+12,3.32189E+12,3.56278E+12,3.72298E+12,3.80872E+12,4.02027E+12,4.28168E+12,4.49263E+12,4.47894E+12
United States,USA,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,,,,,,,,,,,4.45457E+12,4.58593E+12,4.80509E+12,4.97921E+12,4.97007E+12,5.08468E+12,5.30461E+12,5.50084E+12,5.71143E+12,5.82819E+12,5.83142E+12,5.91487E+12,6.01215E+12,6.31905E+12,6.60205E+12,6.93892E+12,7.23185E+12,7.45621E+12,7.73473E+12,7.96269E+12,8.13456E+12,8.17468E+12,8.42503E+12,8.65897E+12,8.93784E+12,9.15591E+12,9.42188E+12,9.74342E+12,1.02001E+13,1.07013E+13,1.11734E+13,1.14714E+13,1.17898E+13,1.21313E+13,1.25385E+13,1.29197E+13,1.32541E+13,1.35561E+13,1.36342E+13,1.35999E+13,1.3808E+13,1.39131E+13,1.40287E+13,1.41491E+13,1.44423E+13,1.48725E+13,1.5225E+13,1.55308E+13,1.59343E+13,1.62789E+13,1.5825E+13
United States,USA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,17.96184302,17.9387904,17.62928912,16.77627517,17.1626728,17.61079563,16.7879783,16.38796902,15.76671873,15.40364316,15.87683788,15.81024377,16.58385143,16.38378575,15.72037736,15.91710861,16.11459526,16.00120695,15.66816985,15.62379688,15.90077315,16.31756983,16.07868746,15.64526893,15.20605343,14.94477109,14.52832002,14.22932383,13.98689648,14.03254201,14.02204018,14.53578682,15.04897528,15.24123608,15.16260904,15.050097,15.00551074,15.21279755,15.99581962,16.84158267,16.74918069,16.15761876,15.53027017,15.08888147,14.64158175,14.30496767,14.20697384,13.97274169,13.92119328,13.87527095,14.70147971
United States,USA,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,,,,,,,,,,
