Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.33273703,60.12046681,61.25600438,60.75417041,73.10132525,62.18693624,55.98955662,58.27447567,52.83943191,49.80223219,50.07191142,45.718412,46.15239348,49.56836971,44.87989017,42.82654063,38.88415655,38.7856901,40.27659839,42.603335,44.89456066,46.9123854,48.39986448,49.20156302,47.21848531,41.95668313,42.3336876,48.98633088,53.08021299,54.5482128,39.34963588
American Samoa,ASM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.765625,109.5419847,111.9842829,123.6,129.4117647,120.6563707,135.3571429,82.81481481,94.41535777,98.77192982,100.9375,102.0376176,108.0870918,98.81129272,95.23099851,102.2875817,103.276131,97.64890282,
Antigua and Barbuda,ATG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.29257355,88.72356201,94.24120719,91.41063779,87.10486649,83.4308627,85.63183387,74.76694156,75.34354324,72.21113046,77.39580585,79.83022386,82.72266474,87.6254523,88.03340434,86.14588599,71.28922445,73.25833712,69.87843548,72.51239251,75.61968833,73.95355454,63.75049528,64.26247428,66.12956675,70.56533555,69.5797593,46.30749685
Australia,AUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.05835544,15.02165489,12.62808242,13.83045199,13.76125171,15.26404422,15.1264991,13.88991231,14.4821202,13.3308873,13.21809449,12.93347224,11.97059617,11.01774981,13.21343244,14.7317978,13.38034938,14.6501655,14.590303,15.35665798,15.90861751,16.7402821,16.82952384,15.62352966,15.00529577,17.30539253,18.08023363,17.09215638,16.64767868,16.98173784,17.07349081,16.1938309,16.41862766,17.89344538,18.52069735,19.88466679,19.39313759,18.90000018,20.47485364,20.79075565,21.59435174,22.13948765,20.78268167,21.20105873,19.91744857,21.00608107,21.71030579,21.84783079,22.70865946,22.79309127,20.83966397,20.47031601,21.72951827,21.25226273,21.46703534,21.50952757,21.52658435,20.61296969,21.44074306,21.59949403,20.06262598
Austria,AUT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,27.46863443,27.34511658,27.36535323,27.53745283,30.45336257,28.5044981,31.16375564,32.32363958,30.55289489,32.43644404,35.13193407,35.39588802,32.37561727,31.99398599,33.82398845,35.16184048,32.01688287,31.44751767,33.49162381,35.52315624,35.79095508,35.45791742,34.47489993,31.80115269,33.82855945,34.72346076,35.83439501,37.83960748,38.57612821,38.90310246,42.01422167,42.91910925,41.6287818,41.8169677,43.92513072,45.41405348,47.24664234,48.17238464,48.82482212,41.85481441,47.75763591,51.15411778,51.17850123,50.62512079,50.1169562,49.33825483,48.57568463,50.89052331,52.41986954,52.20417879,49.0253784
Azerbaijan,AZE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.22237381,41.20508982,54.59637767,76.02802548,30.62820923,53.4070672,55.92110078,53.04435931,54.52827995,41.85584488,38.3777368,37.31657762,50.05030928,65.54537186,72.71810743,52.9007786,38.75825501,28.51289646,23.46675902,23.108296,20.68126693,24.08106448,25.28838935,26.26001169,26.20966854,34.80673042,43.64966934,41.85445095,37.58028267,36.76751791,36.46762075
Burundi,BDI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.39285783,14.65517299,16.39344216,14.28571441,12.08053731,12.53428946,12.99218038,11.88577655,13.36681223,12.0945743,11.62101972,14.17168014,15.07496967,13.33273113,15.53393773,19.00177059,16.65287675,17.29141892,20.2264008,22.72214152,23.29206503,22.0376957,26.90744599,24.74775974,23.55230979,20.78690239,22.3156305,25.73863173,25.95318325,22.9435654,27.77514726,28.50518278,29.47695089,27.16103576,28.48175853,27.27828356,15.75340125,14.43990665,19.44027986,15.9639877,16.23475389,15.78484345,16.98802523,20.99489805,24.62336989,28.9,35.1,31.99999864,36.69999932,29.20000329,29.80000376,34.20000255,33.99998812,37.50001311,34.15427339,26.80898555,25.09163483,26.9515346,29.80900492,32.72616867,27.91707582
Belgium,BEL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,42.77102548,41.81661767,41.07716074,46.11215017,52.37771955,45.60771211,48.26137557,48.17027252,46.55095976,51.65053204,52.9381673,56.15783009,59.82203774,59.99993593,63.81838335,61.42265867,55.0439747,54.05133686,57.01486335,61.37018374,59.85416012,58.36048284,56.26035717,52.90499584,54.80734069,56.2641961,58.0203848,60.90235898,60.53477761,60.60693102,69.68273991,67.96488091,65.25385179,63.67904433,66.0121279,70.24622175,72.76251224,74.16664217,80.20782782,66.57203682,74.1476086,80.79636075,80.34153972,78.52649664,78.98220685,76.38726436,78.23541051,82.1434261,83.2593168,81.19664041,80.12630966
Benin,BEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.110286,9.534632137,9.959304461,11.62589881,12.24316515,14.90571057,16.19606297,19.77226627,19.07658678,21.42850573,24.46132362,27.83261413,26.80014939,25.95016696,29.49464837,33.41298203,31.0285114,34.7807829,34.54536444,37.02178868,37.32210672,43.95887164,40.08629954,31.5777227,30.93192817,36.64859962,32.61549675,30.95060709,32.08308882,24.80493838,26.53887913,30.34223077,33.50159776,32.9174161,36.07346064,36.43119751,30.01897989,31.53549502,32.50068575,31.38225836,26.74284895,28.38859183,24.04181176,22.97193331,21.38942677,20.61229121,21.716773,27.07093104,25.634639,24.77466222,28.35881188,26.36737731,26.83999991,31.62962651,33.83743382,32.03586197,31.38014027,34.27100218,34.54862973,34.05080512,24.96076295
Burkina Faso,BFA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.83940461,15.7899764,15.70596469,15.6690092,11.51843946,11.37662058,11.64848834,13.92730705,15.28739068,16.53239462,16.14177019,19.9310891,21.28899967,22.91953873,24.47291572,30.15111636,27.00824323,30.44326689,27.75082927,29.28244368,31.26250766,31.43511365,31.62403532,29.57414785,28.75779204,31.02608229,28.97116629,28.08112953,27.13098209,23.64589735,24.45595903,23.34868798,19.52753601,20.67354067,25.02760109,26.60691488,27.61669256,26.60388778,28.13168055,26.90081028,26.27822449,22.61408805,22.44715722,21.14780475,24.5993563,24.33032229,24.14967885,23.43117507,25.23598993,26.50701281,28.55738968,31.30175258,34.64052256,36.95886585,31.89155834,32.98153577,31.977208,32.81639457,32.17397524,31.35620316,
Bangladesh,BGD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,9.307258373,11.69999897,10.80809699,11.65627794,14.12185539,13.3665973,12.65182215,12.59571799,11.60633145,11.66532876,12.50748406,10.72758452,13.73255915,11.85524718,10.3485456,8.100547239,17.63619316,12.38144623,15.4808518,15.79784406,17.88294732,14.11629594,15.53162433,14.71303159,13.41547204,12.83770602,11.83581054,11.69774799,12.24976334,12.7850303,13.05818553,12.22721492,12.34732859,14.10431403,13.86432091,17.34486186,16.36958007,15.80514283,16.12273217,16.62929817,16.97751313,18.71145786,16.55741179,16.2267362,15.7117252,20.00409297,21.75846087,22.94704781,24.96205555,23.15266332,21.77872999,27.49877488,27.94933388,26.75852861,25.5244202,24.74932252,21.30458139,20.26789246,23.44393481,21.43605231,18.58252499
Bulgaria,BGR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,30.68861231,34.52261126,33.21648916,36.93962019,38.24615025,43.20224081,43.46992488,42.62235398,45.89608581,48.15837612,36.72786877,39.20412675,52.93824701,45.83472733,45.67256469,22.92318281,37.32368543,36.88754893,35.10386002,47.32518141,41.52684888,44.20005133,41.62230729,44.59693706,52.1072539,57.18464668,64.06958412,71.2219405,72.2673442,50.47379621,53.26862716,58.72580959,63.83756962,65.25346944,65.78400783,63.01369006,59.09429554,62.94516334,63.26966258,60.98089916,54.4373186
Bahrain,BHR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,115.2404715,120.0092032,106.7770645,92.95073341,93.84405856,89.84050688,84.81310447,87.40003822,77.49443287,87.62992359,94.60513707,95.63864723,96.74204545,80.72929985,73.98490141,70.47376878,76.20189497,69.50529596,63.88542858,62.96445322,56.6284683,53.41550496,58.62506792,56.02851016,62.13216408,64.4194769,62.46523681,58.10552134,63.30516277,49.49813154,50.93507678,74.73659889,83.73912577,87.06775078,79.51708569,71.82416506,65.41972798,67.30698583,71.84188555,65.5179374,
"Bahamas, The",BHS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,66.1430575,67.51561749,60.2035392,62.87725605,62.36943568,59.55141608,58.01592798,58.30679536,59.27091219,57.9049545,55.8032445,,57.16884389,55.95925458,55.16752594,51.21453844,51.39327296,53.38048481,54.91630213,57.81906345,42.85448079,43.069007,39.24584877,41.59738103,38.42829199,34.10252715,35.25330634,37.78675227,42.63638397,49.24143697,47.92086145,47.93558807,42.33036398,43.72231511,50.89842063,46.1235017,45.29730139,47.96878937,38.25528572,37.33411577,40.00176131,38.38781763,36.67628951,
Bosnia and Herzegovina,BIH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.39893826,71.46787364,83.88233728,72.79732986,98.36341183,94.17659479,75.50159552,75.92638838,70.93062731,83.16989659,66.84393287,71.63375162,63.02171064,56.45030422,59.3148096,48.73811824,51.27267139,55.80037667,55.79456891,54.18819337,56.56316032,53.80931457,52.96648393,57.08703373,57.25628487,55.19546658,48.93805379
Belarus,BLR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.64896074,33.33333333,57.60869565,83.35025381,84.10610914,54.05302999,50.42509604,65.65629856,63.90656844,61.63177646,72.39834461,70.29732374,67.37454234,68.98547237,74.25017703,59.08654297,64.23379212,67.21082526,68.66172333,59.759183,64.54508764,79.50889355,74.30836203,61.48238713,55.71042031,57.90405963,62.69997578,66.57815452,68.93869099,65.75582211,58.78181843
Belize,BLZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,57.3915223,63.05121057,59.05553251,54.39689506,58.70299678,51.28247011,48.63792885,52.38376237,56.97464571,57.48216354,51.27395048,0,52.88653353,50.15332038,52.40159357,49.08867746,50.24424108,55.68430676,56.91550963,67.3542516,73.67303663,69.37541084,66.65556871,66.39219954,58.87293331,63.35682878,62.0000646,62.12888011,70.54397388,57.06178402,58.64727729,64.32876076,63.80367639,66.59282343,65.09340253,66.34212787,61.12261768,57.74530903,56.65453668,59.00354807,55.31009374
Bermuda,BMU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8000876,23.73119483,23.26975937,24.6569156,25.35550425,23.32465906,23.41985281,23.8542792,25.85139741,25.62222136,
Bolivia,BOL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.93391382,23.33743842,25.60540642,26.34239888,23.47207179,26.68523677,26.47798742,26.01626016,24.03846154,23.25244477,24.35854991,24.40073755,24.01913876,28.31987971,26.79769666,32.21663411,29.88640313,29.64494201,30.1082418,27.39607582,22.52252252,22.91666667,29.32960894,24.04458599,25.81795627,22.84285327,25.71410883,24.12720592,23.13880894,23.15646579,23.92629321,26.96562034,29.0650961,28.38636003,27.19753938,27.18656477,27.27442065,29.35906095,32.58247785,27.28735619,27.32302914,25.25567283,27.7158054,26.36710166,26.32587575,32.09379899,32.7661346,34.26625502,37.96046497,32.90444922,34.32417011,38.38869357,37.78256454,37.138428,41.97138157,37.06454916,31.91302896,31.80050839,31.12116955,31.43004444,
Brazil,BRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,7.117285543,7.339459071,5.188973948,9.111000021,5.677600006,5.555924843,5.991669227,5.768971066,6.610384411,6.553713097,7.449759148,8.137973432,8.844075565,9.501580998,13.88372808,11.50558031,9.432617823,7.917747637,7.864394358,9.175567788,11.30583071,9.799449095,8.274479024,9.008341194,7.924387293,7.095314561,6.354576555,6.192662646,5.692538049,5.46126798,6.961765546,7.913943536,8.385094331,9.096046055,9.66785407,9.455584961,8.905381793,9.592559686,9.408084592,11.41726822,12.45171335,14.56457435,13.38776713,12.95960101,13.13249097,11.84296594,11.66738358,11.96493627,13.72356891,11.25460447,11.90659334,12.35189532,13.23673454,14.04374544,13.673463,14.0534512,12.06701899,11.8007665,14.24120388,14.35057519,15.48344104
Barbados,BRB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,60.40844812,64.80373312,61.10529589,68.35672181,76.13290811,61.23772102,58.6702365,56.50149509,58.9541432,57.10963455,51.0617284,46.08737552,38.64060677,38.41195831,41.04337051,43.37286879,41.4148622,34.58865611,37.79759036,38.1650104,45.03700381,45.42490534,49.26567164,45.65125309,46.50496884,47.34270306,45.3904076,44.48575567,47.13350989,50.35999419,52.8014138,54.40203912,50.66940094,53.67948694,45.80401523,49.44966998,49.00423081,47.15293818,45.90362733,45.02639732,43.08822057,42.13477847,40.72270691,39.70530129,41.68355059,
Brunei Darussalam,BRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,17.35341335,23.42622004,18.25886636,16.08782057,14.47273057,14.13786882,11.66426622,13.71348041,17.22645335,18.98103128,,,,,,35.20789195,37.26688607,40.17200938,47.90902421,51.76364185,48.40621496,55.8271237,60.64051019,58.49423351,57.40412979,48.40323201,35.81729355,39.19356475,41.62613879,35.96921573,31.79052372,27.28916946,25.2164514,27.8977165,27.61460739,35.7894602,27.96147673,30.03046818,35.47975532,42.8950042,34.24388837,37.68319271,37.74136081,35.60350735,41.96404349,50.5636179,52.88982163
Bhutan,BTN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,39.73435902,50.53845299,50.24947458,48.37158558,47.60686702,53.93927704,55.2023353,39.72494301,51.21180776,39.5774215,33.25461551,42.5133105,58.36573813,45.89669051,41.22481644,44.47707793,47.62266908,47.90996747,51.25345574,53.21129697,49.95924493,49.29161246,50.86304433,52.34165189,64.00042749,66.2218917,60.7159377,58.65804724,59.40006777,63.75388329,72.44380369,72.1959181,64.53948951,63.76908105,60.85714736,67.75607874,55.78807889,52.72665514,55.88719778,50.35123926,
Botswana,BWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.64394208,42.52550467,44.83899262,47.34535685,48.57670261,50.6097561,50.94850949,50.77349314,62.94736842,52.56525653,60.91370558,61.56387665,60.54287962,61.96518147,64.77518634,63.79211879,66.32148377,69.30966469,68.524389,65.24992517,66.44230186,71.53032832,69.27419741,62.56561807,57.96219857,51.23175935,49.12874011,48.44218821,43.9296497,46.13626671,49.79191333,46.52887119,41.57169149,39.11240781,40.35821104,43.7586738,37.12713079,47.7236766,52.55186722,43.73181291,40.09291962,38.86745733,39.67834728,37.00718468,41.38403511,35.58179851,34.08011528,40.58855625,51.04194313,51.88507096,51.26433138,53.59504327,61.40415121,61.03094241,55.41794293,56.11928347,44.20111186,35.93207786,39.17005706,41.90506141,46.3675379
Central African Republic,CAF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,34.18181226,35.76158881,37.70490743,38.48580502,40.80459028,37.66937669,42.5257732,46.89823821,39.63122536,37.59845824,41.56234991,37.42346234,33.81308706,36.48688336,43.33611318,39.91997006,29.32661081,34.32490613,33.88576027,35.13293947,41.08078286,34.0597439,34.2245066,36.61626111,35.50167739,31.63597524,28.62263185,28.5502934,25.05388217,26.46316121,25.87551465,26.12265066,26.36337608,22.88906748,25.01862134,28.25494616,25.61401875,28.9342281,28.3926453,23.98869362,25.2875684,22.5732459,20.14585984,17.99522216,19.24603741,21.70818354,22.07986508,23.4655716,23.43385711,21.65259659,22.80468088,21.34779823,21.50931559,23.42633278,36.41930443,36.07748715,35.70876436,39.88377195,46.98002245,35.78845,33.95771
Canada,CAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,18.27351706,17.98530048,17.44252951,18.06267723,18.64839927,19.29600369,19.23986171,19.96516004,21.10999615,19.7141567,19.75762799,20.70471537,21.67206148,24.17202388,23.97638669,22.65868291,23.13401865,24.39548469,25.996835,25.89744447,25.80457124,21.50124233,21.86823163,24.63307427,25.39416755,26.18590905,24.96774058,25.41395674,25.11576531,25.01020928,24.95977851,26.62848332,29.20315119,31.70864856,33.06899018,33.27040231,36.20363989,38.0520106,38.25384431,38.55612203,36.3042633,35.64837348,32.97410942,32.86464868,32.90242569,32.64970526,32.05386458,32.62860281,29.95855751,31.04073957,31.82034685,32.24252342,31.89913623,32.64208628,34.3149411,33.86111211,33.6466507,34.23650752,33.51226808,31.00745837
Central Europe and the Baltics,CEB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.26314754,36.40327744,39.28829693,39.52406952,39.32219159,42.48591353,42.54809406,41.87027738,43.98936891,47.5697676,48.61991227,53.10262251,54.81078649,54.82788716,46.86649519,52.76556955,56.96257153,58.10553673,57.70512651,59.12413479,58.92321766,58.89258342,60.85207915,61.91128967,60.52009937,57.29593344
Switzerland,CHE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,48.36006823,47.52247912,43.6213348,43.90727763,44.28381026,45.00615314,42.92959928,39.70685901,40.90832227,43.3973252,40.94788854,38.20624812,37.9411662,36.64403152,35.87648472,36.02091636,37.48424095,41.67024895,41.81854189,42.4571996,45.83671774,45.07841619,42.277335,41.57947311,42.87103584,46.90404595,48.25267595,50.30809323,52.2704431,50.10337273,53.48495891,57.19505374,56.66373076,59.51009747,52.48105578,50.72548459,54.05447335,54.19025424,53.82097988,53.68383217,53.54738111
Channel Islands,CHI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.83330939,15.52468007,12.79794588,14.76935984,13.22681423,12.65400206,13.40459475,12.90646916,13.09848401,14.06412733,13.96930843,12.0426023,13.16159179,15.38796715,19.30379884,26.57162139,20.30689696,22.02142537,23.65739455,25.54806916,26.44874681,26.21654346,21.25208914,21.39706073,24.46083953,24.33277328,24.73353748,25.84909388,25.98106676,29.27290095,29.2511137,26.79327708,27.29225862,27.72838389,25.75178803,26.34090127,28.12243213,28.47616391,28.80003161,26.58113603,28.78412198,30.7444961,30.58979187,30.65724111,29.93129296,31.4569444,29.3035443,31.33841161,39.36560568,29.29642931,31.31860345,34.44370847,34.14998768,32.77400322,32.16183812,29.5959267,27.53941361,27.21717417,28.81443921,28.85135142,26.29696796
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,4.428270186,3.489410046,2.908277405,2.85988945,2.864140418,3.189158016,3.235029385,2.976256828,2.918410642,2.405463256,2.460850112,2.132768936,2.507443974,3.758798346,5.403684974,4.849481823,4.326440474,4.086153846,5.094187394,5.923734773,6.513236386,7.44960399,8.673338938,8.403302179,9.505919118,12.37605329,11.16930207,12.37553056,15.68244977,13.26136582,10.65842194,11.46184596,14.48749678,19.35378332,17.23306642,16.32307795,15.89144992,15.0398529,14.08237469,15.36187057,18.51709397,18.21521353,20.10265796,24.82323147,28.44418664,28.3780353,28.44385835,26.75856495,25.01000133,20.43501444,23.53174494,24.17271524,22.77500014,22.14512114,21.39515505,18.11008945,17.31003496,17.94013625,18.34414004,17.34102074,16.00997661
Cote d'Ivoire,CIV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.9045205,28.10353653,25.74692896,23.51986591,24.72276998,30.12421965,28.69635519,28.79128767,27.99496361,27.06979362,29.10763118,28.42732647,29.00665084,33.23197974,38.37618374,36.58478424,36.2477536,36.33056219,37.43549421,37.66260588,41.17866036,42.28419538,39.32679298,35.72031705,31.79127049,32.39760073,30.18144875,29.62025808,27.89014302,29.05520841,27.11162094,26.98609497,28.11557841,25.90606897,29.30925615,34.44304424,32.41828092,35.29209033,34.97024122,34.13761636,33.85677511,32.85029407,32.40131462,33.37607442,38.20167264,44.02427718,42.70214102,42.21164881,40.15876601,39.92478737,43.3267912,37.33487399,44.74561787,38.59577894,34.37059715,25.36017485,22.92053504,23.62065644,23.42680369,22.62463689,
Cameroon,CMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,24.26064636,23.57723647,22.57924437,24.633204,22.8591363,24.67002097,27.15797275,26.08574991,23.99716818,22.79992343,25.54303477,27.36461919,27.80575609,28.12202863,28.24239492,27.1313909,28.41412507,28.91105566,29.3035876,30.99342605,31.57581732,22.72443642,20.62603884,15.96163399,17.76944715,17.31353104,14.63989889,18.31556992,12.53476986,18.94761842,17.61302801,23.17733982,24.96267072,22.46801742,20.31852628,24.94465955,28.28572047,27.54591723,25.71369995,24.2256192,26.37058565,26.30851337,29.60777145,32.92190211,26.36925342,26.95171122,31.00422527,30.26891355,30.03771287,30.12672029,27.60954078,23.96516838,22.60605047,23.69769428,24.65303408,21.15904207
